table_name,col_name,data_type,comment,parent
gold_partidas_features,away_FWD_setor_def_acoes_mean_18m,double,,
gold_partidas_features,away_FWD_setor_def_erros_mean_18m,double,,
gold_partidas_features,away_FWD_setor_n_titulares,uint32,,
gold_partidas_features,home_team_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_team_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,team_def_n_partidas_18m,uint32,,
gold_partidas_features,away_team_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_team_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,team_def_n_partidas_18m_right,uint32,,
gold_partidas_features,home_lineup_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_lineup_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_lineup_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_lineup_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_GK_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_GK_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_DEF_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_DEF_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_MID_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_MID_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_FWD_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_FWD_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_GK_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_GK_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_DEF_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_DEF_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_MID_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_MID_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_FWD_setor_def_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_FWD_setor_def_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_team_form_gols_p75_18m,double,,
gold_partidas_features,home_team_form_chutes_no_alvo_p75_18m,double,,
gold_partidas_features,home_team_form_xg_total_p75_18m,double,,
gold_partidas_features,home_team_form_key_passes_p75_18m,double,,
gold_partidas_features,home_team_form_ev_shot_p75_18m,double,,
gold_partidas_features,home_team_form_ev_pass_p75_18m,double,,
gold_partidas_features,away_team_form_gols_p75_18m,double,,
gold_partidas_features,away_team_form_chutes_no_alvo_p75_18m,double,,
gold_partidas_features,away_team_form_xg_total_p75_18m,double,,
gold_partidas_features,away_team_form_key_passes_p75_18m,double,,
gold_partidas_features,away_team_form_ev_shot_p75_18m,double,,
gold_partidas_features,away_team_form_ev_pass_p75_18m,double,,
gold_partidas_features,home_lineup_gols_p75_18m,double,,
gold_partidas_features,home_lineup_chutes_no_alvo_p75_18m,double,,
gold_partidas_features,home_lineup_xg_total_p75_18m,double,,
gold_partidas_features,home_lineup_key_passes_p75_18m,double,,
gold_partidas_features,home_lineup_ev_shot_p75_18m,double,,
gold_partidas_features,home_lineup_ev_pass_p75_18m,double,,
gold_partidas_features,away_lineup_gols_p75_18m,double,,
gold_partidas_features,away_lineup_chutes_no_alvo_p75_18m,double,,
gold_partidas_features,away_lineup_xg_total_p75_18m,double,,
gold_partidas_features,away_lineup_key_passes_p75_18m,double,,
gold_partidas_features,away_lineup_ev_shot_p75_18m,double,,
gold_partidas_features,away_lineup_ev_pass_p75_18m,double,,
gold_partidas_features,target_home_shots_on_target,double,,
gold_partidas_features,target_home_shots,double,,
gold_partidas_features,target_home_fouls,double,,
gold_partidas_features,target_home_yellow_cards,uint32,,
gold_partidas_features,target_home_expulsions,uint32,,
gold_partidas_features,target_home_red_cards,uint32,,
gold_partidas_features,target_away_shots_on_target,double,,
gold_partidas_features,target_away_shots,double,,
gold_partidas_features,target_away_fouls,double,,
gold_partidas_features,target_away_yellow_cards,uint32,,
gold_partidas_features,target_away_expulsions,uint32,,
gold_partidas_features,target_away_red_cards,uint32,,
gold_partidas_features,home_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_GK_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_DEF_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_MID_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_FWD_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,home_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_GK_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_DEF_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_MID_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_FWD_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_GK_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_DEF_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_MID_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_FWD_onoff_gols_sofridos_mean_18m,double,,
gold_partidas_features,away_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_GK_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_DEF_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_MID_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,away_FWD_onoff_xg_sofrido_mean_18m,double,,
gold_partidas_features,home_lineup_def_confiabilidade_18m,double,,
gold_partidas_features,home_GK_def_confiabilidade_18m,double,,
gold_partidas_features,home_DEF_def_confiabilidade_18m,double,,
gold_partidas_features,home_MID_def_confiabilidade_18m,double,,
gold_partidas_features,home_FWD_def_confiabilidade_18m,double,,
gold_partidas_features,away_lineup_def_confiabilidade_18m,double,,
gold_partidas_features,away_GK_def_confiabilidade_18m,double,,
gold_partidas_features,away_DEF_def_confiabilidade_18m,double,,
gold_partidas_features,away_MID_def_confiabilidade_18m,double,,
gold_partidas_features,away_FWD_def_confiabilidade_18m,double,,
gold_partidas_features,target_home_goals,int64,,
gold_partidas_features,target_away_goals,int64,,
gold_partidas_features,target_result,large_string,,
gold_partidas_features,home_team_form_gols_mean_18m_q,double,,
gold_partidas_features,home_team_form_assistencias_mean_18m_q,double,,
gold_partidas_features,home_team_form_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,home_team_form_xg_total_mean_18m_q,double,,
gold_partidas_features,home_team_form_passes_completos_mean_18m_q,double,,
gold_partidas_features,home_team_form_key_passes_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_shot_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_pass_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_interception_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_dribble_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_duel_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_pressure_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_block_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_clearance_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,home_team_form_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,home_team_form_def_acoes_mean_18m_q,double,,
gold_partidas_features,home_team_form_def_erros_mean_18m_q,double,,
gold_partidas_features,away_team_form_gols_mean_18m_q,double,,
gold_partidas_features,away_team_form_assistencias_mean_18m_q,double,,
gold_partidas_features,away_team_form_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,away_team_form_xg_total_mean_18m_q,double,,
gold_partidas_features,away_team_form_passes_completos_mean_18m_q,double,,
gold_partidas_features,away_team_form_key_passes_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_shot_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_pass_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_interception_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_dribble_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_duel_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_pressure_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_block_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_clearance_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,away_team_form_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,away_team_form_def_acoes_mean_18m_q,double,,
gold_partidas_features,away_team_form_def_erros_mean_18m_q,double,,
gold_partidas_features,home_lineup_gols_mean_18m_q,double,,
gold_partidas_features,home_lineup_assistencias_mean_18m_q,double,,
gold_partidas_features,home_lineup_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,home_lineup_xg_total_mean_18m_q,double,,
gold_partidas_features,home_lineup_passes_completos_mean_18m_q,double,,
gold_partidas_features,home_lineup_key_passes_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_shot_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_pass_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_interception_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_dribble_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_duel_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_pressure_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_block_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_clearance_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,home_lineup_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,home_lineup_def_acoes_mean_18m_q,double,,
gold_partidas_features,home_lineup_def_erros_mean_18m_q,double,,
gold_partidas_features,away_lineup_gols_mean_18m_q,double,,
gold_partidas_features,away_lineup_assistencias_mean_18m_q,double,,
gold_partidas_features,away_lineup_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,away_lineup_xg_total_mean_18m_q,double,,
gold_partidas_features,away_lineup_passes_completos_mean_18m_q,double,,
gold_partidas_features,away_lineup_key_passes_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_shot_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_pass_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_interception_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_dribble_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_duel_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_pressure_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_block_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_clearance_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,away_lineup_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,away_lineup_def_acoes_mean_18m_q,double,,
gold_partidas_features,away_lineup_def_erros_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_gols_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_gols_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_gols_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_gols_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_gols_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_gols_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_gols_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_gols_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_assistencias_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_chutes_no_alvo_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_xg_total_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_passes_completos_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_key_passes_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_shot_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_pass_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_foul_committed_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_foul_won_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_interception_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_ball_recovery_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_dribble_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_duel_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_pressure_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_block_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_clearance_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_dispossessed_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_ev_miscontrol_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_def_acoes_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_def_erros_mean_18m_q,double,,
gold_partidas_features,home_team_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_team_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,away_team_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,away_team_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,home_lineup_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_lineup_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,away_lineup_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,away_lineup_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_GK_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_DEF_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_MID_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_FWD_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,away_GK_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,away_DEF_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,away_MID_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_def_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,away_FWD_setor_def_xg_sofrido_mean_18m_q,double,,
gold_partidas_features,home_team_form_gols_p75_18m_q,double,,
gold_partidas_features,home_team_form_chutes_no_alvo_p75_18m_q,double,,
gold_partidas_features,home_team_form_xg_total_p75_18m_q,double,,
gold_partidas_features,home_team_form_key_passes_p75_18m_q,double,,
gold_partidas_features,home_team_form_ev_shot_p75_18m_q,double,,
gold_partidas_features,home_team_form_ev_pass_p75_18m_q,double,,
gold_partidas_features,away_team_form_gols_p75_18m_q,double,,
gold_partidas_features,away_team_form_chutes_no_alvo_p75_18m_q,double,,
gold_partidas_features,away_team_form_xg_total_p75_18m_q,double,,
gold_partidas_features,away_team_form_key_passes_p75_18m_q,double,,
gold_partidas_features,away_team_form_ev_shot_p75_18m_q,double,,
gold_partidas_features,away_team_form_ev_pass_p75_18m_q,double,,
gold_partidas_features,home_lineup_gols_p75_18m_q,double,,
gold_partidas_features,home_lineup_chutes_no_alvo_p75_18m_q,double,,
gold_partidas_features,home_lineup_xg_total_p75_18m_q,double,,
gold_partidas_features,home_lineup_key_passes_p75_18m_q,double,,
gold_partidas_features,home_lineup_ev_shot_p75_18m_q,double,,
gold_partidas_features,home_lineup_ev_pass_p75_18m_q,double,,
gold_partidas_features,away_lineup_gols_p75_18m_q,double,,
gold_partidas_features,away_lineup_chutes_no_alvo_p75_18m_q,double,,
gold_partidas_features,away_lineup_xg_total_p75_18m_q,double,,
gold_partidas_features,away_lineup_key_passes_p75_18m_q,double,,
gold_partidas_features,away_lineup_ev_shot_p75_18m_q,double,,
gold_partidas_features,away_lineup_ev_pass_p75_18m_q,double,,
gold_partidas_features,home_onoff_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_GK_onoff_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_DEF_onoff_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_MID_onoff_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_FWD_onoff_gols_sofridos_mean_18m_q,double,,
gold_partidas_features,home_onoff_xg_sofrido_mean_18m_q,double,,
